Bleh	CD4.positive..alpha.beta.T.cell	CD14.positive..CD16.negative.classical.monocyte	mature.neutrophil	cytotoxic.CD56.dim.natural.killer.cell	memory.B.cell	CD38.negative.naive.B.cell	macrophage	memory.CD4.positive.alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
AURKAIP1	1.273316	1.95098	2.416262	2.896005	2.57924	1.748503	2.471012	3.102708	2.929502
ZNF212	0.993711	0.983863	1.046632	0.986107	0.978723	0.987805	0.947368	0.978947	0.985714
AFMID	0.898551	1.158416	0.966942	0.89697	1.040541	0.922414	1.102273	0.937008	0.926829
HLA-C	23.440109	31.432699	86.190453	39.714817	19.824181	17.391306	23.302179	23.049971	30.582516
LOC105376805	1.2	1.291667	0.965174	1.263158	1.128205	1.248689	1.299663	1.051948	1.075949
KNL1	0.831737	0.964981	0.96	0.926045	0.927445	0.968085	0.945302	0.885925	0.916667
LOC100132686	0.873239	0.813953	0.995305	0.807198	0.867838	0.924528	0.691529	0.809249	0.844444
CITED2	1.285714	1.906173	1.255617	1.401287	1.0	1.050633	4.75716	2.459016	1.53698
HLA-A	27.353485	28.166578	50.935226	40.614574	20.588524	17.457174	45.501312	25.661198	32.727016
CITED4	0.994975	0.989417	1.036937	0.832891	0.859903	0.862876	0.8875	0.980392	0.917759
DAGLA	0.763791	0.943591	0.55914	0.73913	0.552147	0.472132	0.988764	0.842857	0.77931
ST6GALNAC6	1.684456	1.098947	0.901961	3.177571	1.651106	1.249284	3.112212	1.99403	1.70626
DAGLB	1.12069	1.286344	1.241379	1.005236	1.031915	1.060109	1.06422	0.996283	0.981366
PFDN5	30.218229	20.588524	6.673769	16.275389	19.235306	19.499834	12.918525	20.254549	19.031906
PFDN4	1.606189	1.267974	0.972376	1.360862	1.411692	1.251462	1.421488	1.661538	1.508287
MTHFR	1.160811	1.424528	1.271028	1.252336	1.302632	1.4952	1.283537	1.060976	1.11032
FMN1	0.764835	1.061465	0.796247	0.80829	0.811111	1.0	0.984293	1.308901	0.796537
TM9SF2	1.790477	4.697202	4.395352	2.275075	3.247152	1.857658	6.628885	2.222173	2.544406
DTNB	1.192393	0.981685	1.11811	1.028571	1.064579	1.128889	1.0	1.117647	1.050584
NFKBID	1.011765	5.494286	2.471012	1.03662	3.48688	3.053521	1.2875	1.0	1.019608
DTNA	0.607926	0.942857	0.820225	0.657392	0.835443	0.468612	1.0	0.629165	0.610343
MEIKIN	0.850575	0.871795	0.826883	0.070688	0.554692	0.468009	1.2	0.875	0.831541
SLC7A1	1.006993	0.950413	0.802776	0.948979	0.986486	0.98152	1.125	1.0	1.022727
POMK	1.120567	1.126761	1.152871	1.084746	1.056769	1.101974	1.113636	1.082927	1.079365
LOC105374952	0.873594	0.909214	1.0	0.980392	1.0	1.0	0.871595	0.972477	0.978261
WSCD2	0.619703	0.296142	0.483231	0.7061	0.948805	0.46629	0.641923	0.63728	0.727086
HIRA	1.067485	1.08642	1.333333	1.467126	1.144517	1.146667	1.057471	1.117647	1.228571
MIR191	0.248582	0.295201	0.95858	0.092404	0.555912	0.465644	0.388646	0.641725	0.608286
TBC1D9B	1.4625	1.59273	1.057348	1.35618	1.756251	1.384849	2.830189	1.275421	1.306324
RIN3	1.256198	2.563475	2.36925	1.832168	1.272727	1.29078	1.164444	1.050667	1.147727
RIN2	0.78327	1.329545	0.852675	0.755814	0.79646	0.824681	2.477662	0.671429	0.693878
PDE4DIP	1.586006	1.361277	1.013953	1.039773	1.277108	1.575761	4.66507	1.464546	1.129944
TPM3P9	1.118774	0.983333	1.003065	1.039216	0.982301	1.0	0.982301	1.04386	0.982577
WWOX	1.16129	1.053571	0.918478	1.16763	1.063077	1.229429	1.043478	1.125395	1.119497
NSUN3	1.26749	1.188264	1.317108	1.163043	1.075426	1.243902	1.057542	1.103093	1.097674
TOMM20	3.908471	2.185289	1.174917	1.550374	3.074193	2.004906	2.234871	3.525802	2.849096
RPS13	49.127384	26.846832	2.0	18.94422	25.49633	24.793524	16.275389	26.282797	24.209604
CLPX	1.457227	1.314607	1.394737	1.358025	1.298507	1.387755	1.344828	1.286713	1.300971
RPS11	75.294075	45.501312	8.745645	43.664116	48.102612	48.102612	31.94581	42.429668	42.429668
RPS10	52.456909	21.240295	3.094434	27.172054	28.166578	28.505356	18.595959	34.194351	31.94581
RPS17	59.631302	26.605648	1.8025	27.353485	31.045216	32.727016	24.209604	34.910828	32.492756
RPS16	29.755962	20.013758	1.803792	21.679733	26.041098	24.209604	16.712027	28.662476	26.282797
RPS15	32.492756	14.761943	1.978659	16.712027	20.176933	20.588524	12.317045	19.925493	18.94422
RPS14	64.262459	27.172054	2.641431	26.846832	23.440109	23.049971	17.805525	32.727016	29.951998
CLPP	1.439775	1.187809	1.25	1.490614	1.451137	1.357895	1.386451	2.675889	1.894589
RPS19	65.892731	24.90155	1.811594	42.429668	40.164043	43.221478	36.776825	46.166275	49.127384
RPS18	140.995483	36.0	1.541068	36.776825	52.456909	46.166275	31.258387	59.631302	54.568249
NAT9	1.37811	1.246154	1.088235	1.005525	1.228426	1.232382	1.137615	1.136986	1.061728
LOC100128164	0.787611	0.84507	0.917293	0.816092	0.893891	0.894275	0.652452	0.83004	0.849246
SLC16A4	0.787845	0.770365	0.938776	0.805861	0.995816	0.873418	0.763205	0.802776	0.787845
RIPK1	1.157685	1.144812	1.427939	1.356014	1.072	1.049505	1.123288	1.210884	1.274573
LATS2	0.814664	1.112245	1.219178	1.071038	0.813953	0.876712	1.008602	0.93617	0.973913
LATS1	1.168831	1.123894	1.118327	1.081851	1.049327	1.12	1.009615	1.105263	1.117647
DDOST	2.830189	4.480222	1.255521	6.583026	4.267313	3.134874	6.753262	5.277413	5.322469
PDCL	1.115385	1.07027	1.135593	1.167464	1.052008	1.042945	1.220513	1.175781	1.083969
CLPB	1.030303	1.291429	0.953947	1.020407	1.064103	1.05314	1.155235	1.061856	1.058824
PUSL1	0.994286	1.020979	1.125208	1.020721	1.043478	0.996825	0.998201	1.019499	1.011173
ZNF691	0.957265	0.903704	0.985915	0.971169	0.973684	0.98175	0.967213	0.953846	0.976959
CRABP2	0.835616	0.871646	1.02027	0.820572	0.83237	0.854188	17.674152	0.813618	0.8
C7orf73	1.126638	1.198953	1.178571	1.087339	1.02439	1.091954	1.213974	1.051282	1.054054
SLC9A3R2	0.864771	0.921875	0.002306	0.940541	0.868247	0.79661	0.810293	0.904851	0.88806
PLCXD2	1.093525	0.875903	0.976923	1.46004	0.898876	1.0	0.781726	1.045802	1.243671
PLCXD1	1.066667	1.030612	0.900709	0.971746	1.052326	1.027027	1.232704	0.99249	0.963455
ZNF419	1.032258	0.926108	1.032491	1.023891	1.039648	1.075269	1.0	0.998435	1.003612
ZNF418	0.970588	0.931034	0.967938	1.063218	1.057348	1.17411	0.93038	0.910256	0.919192
ZNF417	1.235207	1.074534	1.35316	1.091639	1.136929	1.144517	1.043038	1.092308	1.107692
ZNF416	0.997085	0.898364	0.966387	0.974026	1.0	1.012821	0.939394	0.974359	0.968889
TSSC4	1.391708	1.30303	1.691426	2.675889	2.326715	1.761157	1.282869	2.683515	2.268844
ZNF414	1.003774	1.010204	1.051389	1.0	1.0	1.004495	0.925926	1.036468	0.995885
PRO1804	0.89897	0.780142	0.94686	0.866667	0.878205	0.927928	0.762211	0.847007	0.842857
RRAGD	0.9699	1.029197	1.428571	0.708001	0.892193	0.818713	2.863947	0.983165	0.911473
GLIPR2	1.194444	6.746576	5.313943	5.988552	1.161905	1.081712	7.114175	3.84191	3.447239
RRAGC	1.01676	1.090586	1.363636	1.089552	1.197183	1.189344	1.531034	1.064516	1.090909
GLIPR1	1.134535	7.139544	4.440837	1.837495	1.392405	2.032678	4.452521	2.333333	2.111873
SSSCA1	1.121991	1.315211	1.302181	1.491379	1.285714	1.127143	1.217391	1.284887	1.313208
TARS	1.403677	1.538462	1.058824	2.413823	1.391892	1.25	4.728633	1.653803	1.906794
GGT1	0.983425	1.146466	1.307835	0.921348	0.977011	0.929368	1.370184	1.184358	1.062509
LINC01547	0.845921	0.85625	0.827225	0.855643	0.813618	0.873151	0.896175	0.821192	0.83871
GGT7	1.095652	0.960393	0.895522	0.917808	1.000887	1.0	0.921752	0.990826	0.978102
MCOLN3	0.890756	0.594213	0.64433	0.661266	0.559227	0.491791	1.40114	0.945148	0.782258
GGT5	0.642361	0.817073	1.027027	0.74359	0.559866	0.791667	0.746898	0.654129	0.63085
RASA4	1.478553	1.452381	1.128713	1.0	1.154639	1.198953	1.356014	1.17411	1.1155
HM13	1.788872	2.7235	2.390411	1.425753	1.306324	1.46979	7.065553	1.486339	1.4952
RASA2	3.440359	1.168675	1.659743	2.355769	1.241706	2.130044	1.060372	1.535055	1.660808
RASA3	3.456275	1.258065	1.207101	3.142312	1.279503	1.336493	1.234899	2.699664	2.744934
TIAF1	0.895833	0.904459	0.953846	0.85906	0.90625	0.924731	0.81407	0.88	0.889628
ACTN1	3.785841	1.991252	11.965714	0.966543	0.854271	0.851636	6.599532	1.198276	0.997198
TARP	0.965945	0.815789	0.91358	3.758077	0.787192	0.803653	0.594622	1.0	1.257699
PTPRS	0.877729	0.786079	0.919861	0.772383	0.898148	0.894637	0.589174	0.774545	0.757062
SLC40A1	1.517857	1.242165	2.882901	0.801569	0.799583	0.845672	0.945205	2.787234	0.944099
ACTN4	1.070423	2.396856	4.257647	5.249981	1.378505	1.360862	1.428571	2.427341	3.004643
CLP1	1.07438	1.092385	1.367894	1.146667	1.122945	1.07923	1.13913	1.151815	1.083544
EZR	2.581709	2.452482	1.253731	3.175476	14.238282	12.395281	2.127018	7.409916	8.370253
PTPRG	0.764045	0.425926	0.620553	0.841357	0.983957	0.843047	0.633324	0.661266	0.736318
PTPRE	1.069182	10.389113	12.918525	2.39223	1.071742	1.006623	3.142312	1.130694	1.304348
NUTF2	1.392857	1.388795	1.100595	1.375868	1.234286	1.15508	2.643153	1.299363	1.244186
PTPRC	26.973829	20.51112	56.284504	18.039753	13.100965	16.275389	7.816281	16.275389	19.499834
PTPRB	0.81203	0.309083	0.63085	0.905263	0.760417	0.730769	0.785455	0.583065	0.680741
PTPRA	3.177571	1.33926	1.446979	3.530365	1.407407	1.439775	1.792254	1.801987	1.987592
HAUS7	1.230321	1.195929	1.039711	1.168675	1.090909	1.105263	1.021102	1.211268	1.156146
PTPRO	0.981965	1.0	0.780749	0.768898	1.135593	1.176471	1.638891	0.922222	0.827907
PVRIG	1.17935	0.804999	0.840827	2.198207	1.254613	1.047059	0.731429	1.323572	1.920635
PTPRM	1.102741	0.902564	0.830601	1.085906	0.478873	0.487179	1.122807	1.19174	1.232759
DTWD2	0.982659	0.959708	0.940048	0.973585	0.991379	1.028571	0.990176	0.938967	0.951049
PTPRJ	1.311828	2.243632	6.221079	1.885752	2.560907	1.094697	1.352684	1.271676	1.536559
DTWD1	1.209769	1.094488	1.017857	1.063492	1.111111	1.161616	1.065217	1.126146	1.109091
IFT27	1.084967	1.065506	1.017544	1.090909	1.179916	1.112299	1.142857	1.075287	1.058394
IFT20	1.376045	1.516484	1.530751	1.405405	1.323885	1.312986	1.30619	1.408163	1.376045
CPM	0.859699	1.119403	0.95	0.159405	0.844828	0.90566	6.52307	0.865022	0.782353
IFT22	0.951456	0.823009	0.811828	0.918454	0.96897	0.987826	1.038095	0.944625	0.887097
ADGRL1	1.014364	0.88535	0.891258	0.996093	0.812788	0.799031	0.867347	0.979592	0.972028
CPD	1.152941	2.351913	6.888916	1.785022	0.904348	1.028846	2.865682	1.21875	1.290698
CPE	0.745981	0.691358	0.686211	0.803213	0.482041	0.485646	1.075377	0.580153	0.775654
PAIP2B	1.0	0.798246	0.81746	0.942529	1.018739	1.092614	0.724327	0.962128	0.962189
MKLN1-AS	0.897778	0.826017	0.993865	0.875676	0.858285	0.895397	0.927536	0.906516	0.870175
CPQ	1.216294	2.157895	7.246454	1.709924	1.012658	1.03944	2.435834	1.202614	1.292308
MIR4260	0.70165	1.0	1.024096	0.861702	0.482587	0.746988	0.897303	0.80308	0.821839
PPP4R3A	8.489403	3.767879	3.541712	4.620519	5.270698	6.607823	1.91322	5.372766	5.400558
PPP4R3B	3.154145	1.677351	1.841723	2.640342	2.285056	2.419118	1.666985	2.621265	2.655329
LOC105371795	0.821918	0.883436	1.05814	0.857143	0.800017	0.776557	0.745981	0.76366	0.767347
GAPVD1	2.0	1.735389	2.17384	1.440476	1.400352	1.804427	1.344156	1.475857	1.383292
CASS4	1.065089	1.01724	3.239288	0.982079	0.857143	0.792135	0.964912	1.127715	1.040404
N6AMT1	1.039216	0.855072	0.801728	0.961326	0.989691	1.0	0.886076	0.965517	0.973545
RTN4R	0.816901	0.374732	0.791946	0.918768	0.485646	0.528783	1.318182	0.884407	0.897059
DMPK	0.97217	0.85119	0.953995	1.020168	1.004049	1.042553	0.839442	0.993333	1.042373
RAD9B	0.897303	0.904762	0.962189	0.849315	0.884615	0.886275	0.869779	0.90566	0.890365
BANK1	0.771429	0.948718	0.747262	0.869048	12.641571	13.971985	0.708609	0.8	0.801136
ZNF343	1.002825	0.943548	0.909091	0.965211	1.003861	1.001943	0.933798	0.986207	0.982456
TAF1C	1.246377	1.309735	1.078261	1.110465	1.182796	1.280303	1.0	1.101449	1.176185
TFE3	1.014184	1.404255	2.769814	1.053004	1.068493	1.066079	1.239766	1.055215	1.012048
RNASEH1	1.2	1.078182	1.065156	1.196244	1.178082	1.220126	1.223872	1.244714	1.236052
RRP7A	1.220588	1.171053	1.038033	1.263889	1.361502	1.303893	1.267974	1.231405	1.58303
UBXN4	3.472845	2.655329	3.315012	2.195906	2.173023	3.150015	2.121064	2.485169	2.649027
F3	0.378938	1.149035	0.871166	0.688372	0.488152	0.776782	1.071182	0.769811	0.69457
ABLIM1	8.370253	0.890625	1.0	1.937407	2.082259	2.445765	0.913242	3.216875	2.317308
ABLIM3	0.72619	0.767677	0.563545	0.134857	0.49089	0.566672	0.985714	0.734613	0.634693
ABLIM2	0.904639	0.771331	0.517805	0.864542	0.939005	0.933633	0.732721	0.906122	0.930233
OCSTAMP	0.496704	0.106777	0.46131	0.1197	0.491791	0.566168	0.986425	0.564777	0.624308
LINC00630	0.982906	0.933333	0.906667	0.95814	0.994709	0.980583	0.936639	0.976995	0.97006
UBXN7	1.222857	1.202247	1.487106	1.208791	1.372178	1.319728	1.182912	1.21	1.198758
LMTK3	0.916201	0.684797	0.875	0.755102	0.77127	0.764286	0.720323	0.878788	0.880474
LMTK2	1.068966	1.061905	1.538462	1.0	0.937705	0.948454	0.9701	1.017544	1.017301
LINC00639	0.623933	0.536833	0.977273	0.124339	0.748194	0.564777	0.738292	0.561489	0.55914
BIVM-ERCC5	0.826291	0.824907	0.823529	0.934211	0.864078	0.869333	0.895481	0.916848	0.891111
ZNF341	0.914676	0.938272	1.066667	0.924731	0.957364	0.932039	0.870748	0.9	0.909091
RMRP	899.958862	234.144455	168.451691	72.420868	0.46629	0.564234	173.19783	11.148868	56.887913
HHIP	0.871469	0.098927	0.395847	0.427923	0.458953	0.563545	0.355469	0.560976	0.652766
HMGN5	0.893805	0.847059	0.993103	0.870293	0.8277	0.904255	0.879121	0.886986	0.875502
HMGN4	2.621265	1.858527	1.714636	4.704747	4.555932	2.529769	1.487106	5.475646	5.638359
HMGN3	2.506087	2.52212	0.823009	3.12966	1.974439	1.426637	3.343234	1.63497	1.962841
HMGN2	13.794042	8.229566	5.46302	9.789807	12.889774	12.35975	7.304556	9.129996	9.087874
HMGN1	9.260448	2.387919	1.532742	5.215512	7.527119	6.617806	4.886566	6.463635	5.537491
ATP6V1E1	1.878779	3.316896	3.166415	3.138077	2.826647	2.166387	9.028376	2.842866	3.036456
KIR2DL1	0.492876	0.450172	0.767788	1.052632	0.459775	0.561949	0.35103	0.559866	0.71158
MX2	2.053556	3.110472	13.90339	1.125	1.847754	1.28	1.167702	1.698493	1.297619
RAB6A	1.430168	1.764115	1.564232	2.854101	1.594226	1.365225	3.159601	2.106383	2.354178
MX1	2.031351	2.802495	14.459584	1.35316	3.232008	2.347704	1.286624	2.120339	1.477449
RC3H1	1.267974	1.322293	2.773546	1.260586	1.113122	1.436617	1.081074	1.129351	1.192053
NACA	44.566734	31.94581	4.940282	22.207039	22.464865	21.679733	28.505356	25.181545	24.617111
CHL1	0.480654	0.394095	0.597012	0.430418	0.989691	1.04375	0.343101	0.568421	0.648806
CRIPT	1.043478	1.028807	1.265054	1.068966	1.02963	1.062147	1.071253	1.0	1.015
IFIT5	1.226519	1.052632	1.66474	1.227848	1.355127	1.311594	1.049563	1.266409	1.169399
TTN-AS1	2.57924	1.864552	3.630129	1.464968	1.986692	2.056625	1.226337	1.506073	1.586006
IFIT3	0.888383	1.151042	15.788442	1.066667	1.0	0.919994	1.531915	0.966942	0.901235
IFIT2	0.948454	1.185567	18.505941	1.136842	1.015748	1.0	1.08502	0.970874	0.996226
IFIT1	0.946939	1.094118	13.747012	0.969352	0.962617	0.902655	1.130769	0.987179	0.94186
LOC541472	0.617895	0.75	0.708193	0.431858	1.067729	0.989619	0.475	0.613887	0.666667
SDAD1	1.81402	1.212447	0.956204	1.349835	1.296875	1.282759	1.269744	1.433102	1.408589
DLGAP4-AS1	0.943396	0.898305	0.931408	0.917613	0.998976	0.991667	0.810631	0.892419	0.918919
PCYT1A	1.637586	1.921473	3.279551	1.54067	1.4952	1.272727	2.099566	1.363128	1.543434
KIAA0368	1.346821	1.687976	1.25	1.469532	1.486339	1.217978	1.995007	1.621749	1.790477
MIR3064	41.069756	25.49633	36.0	20.435163	18.409307	21.567183	11.375953	19.709007	19.925493
EFTUD2	2.247819	3.05565	1.271318	2.048983	2.409134	2.314694	2.057337	1.556986	1.772757
ISG15	1.176185	1.64486	13.396599	4.385088	2.389229	1.224044	1.474627	4.717045	2.643153
MAP1LC3A	0.860335	0.968641	1.542552	0.962025	0.979405	0.851806	0.951325	0.956284	0.925676
MAP1LC3B	1.229885	1.968279	3.254344	1.761157	1.673658	1.506994	2.022768	1.425532	1.408317
PIM2	9.333333	1.197183	5.903902	2.312995	11.222382	8.101911	0.957477	8.046696	3.744753
FBXW8	0.989247	0.943396	0.939759	0.991453	1.0	1.029703	0.953846	0.954198	0.979405
ZFP28	0.986486	0.864865	0.943662	0.955556	0.952055	1.0	0.948276	0.937063	0.92
GPS1	1.407725	1.511501	1.102041	2.914041	1.946874	1.612403	1.564232	2.413823	2.382126
BRCC3	1.082192	1.083333	1.116701	1.093168	1.032581	1.032609	1.309096	1.08235	1.065665
UXT	10.695221	3.8549	1.46888	5.847682	10.501563	8.474591	3.889478	9.678204	8.134939
ZNF346	1.079848	1.0	1.129771	1.061093	1.130435	1.112021	0.974359	1.024876	1.061728
KRTAP5-AS1	0.839931	0.781955	0.841595	0.832298	0.893433	0.826568	0.347576	0.925	0.931664
GDI2	4.35376	8.698343	3.354386	5.792649	9.678204	8.698343	9.815908	6.190151	5.350585
GDI1	1.407143	1.677704	2.874576	1.464546	1.580106	1.578579	1.80308	1.910313	1.624647
ARL5A	1.333333	1.478553	1.159763	1.410448	1.365753	1.492475	1.442748	1.313568	1.320988
CBY1	1.064579	0.897059	1.001803	0.956927	0.979381	0.989474	0.980132	1.0	1.004219
ARL5B	1.125	2.338793	1.209677	1.040404	1.01788	1.062509	0.981595	1.070423	1.04038
LOC105370333	0.854123	0.788971	0.454752	0.869198	0.896552	0.872731	0.913142	0.860377	0.847458
TMEM8B	0.915094	0.949721	0.850829	0.874552	0.929825	0.920635	0.731579	0.883333	0.884058
ERLIN1	0.955975	1.099567	1.218605	0.988108	0.952	0.958333	1.125395	0.971888	0.9798
ERLIN2	1.134231	1.261318	1.288396	1.012448	1.060241	1.120488	1.133333	1.034826	1.047619
SPDL1	1.002257	0.929032	0.95092	1.033557	0.986667	1.0	0.993789	0.967391	0.98008
SPG20	1.394994	1.342723	1.403821	1.260163	1.172414	1.221719	3.027644	1.337079	1.056075
PSAP	4.373796	64.262459	22.65826	11.148868	11.498552	6.753262	67.93119	7.655301	7.130718
WDR35	0.987805	0.896907	1.017794	0.987578	0.986577	0.998201	0.895238	0.972603	0.97619
WDR34	0.886076	0.892631	0.973451	0.986784	1.653803	1.391304	0.996255	0.948517	0.965517
POMC	0.891192	0.933333	0.946809	1.016636	0.988636	1.0	0.905172	0.915778	0.993464
KIAA1107	1.0	0.895105	0.992187	0.940171	0.880383	0.880899	0.909871	0.934815	0.92029
WASF1	0.772947	0.886538	0.838184	0.741722	0.929512	0.910256	0.821429	0.765306	0.801233
KRT10	0.993103	0.95302	0.934363	0.996785	1.051471	1.010601	0.935386	1.023364	1.005291
CAHM	0.877025	1.025641	1.054381	0.876318	0.887892	0.926316	0.875	0.894382	0.847889
EIF4A1	18.039753	17.522024	5.582784	14.238282	14.895602	12.94608	25.804192	14.187023	14.329029
CRIP3	0.93617	0.933333	0.968279	0.876623	1.034247	1.312831	0.652766	0.849785	0.857143
CRIP2	1.242609	0.90535	0.857143	0.87937	1.354502	0.935997	0.719779	1.819939	1.058824
ABHD17A	1.390774	1.476923	1.404908	14.583692	2.599718	1.766927	2.568458	4.373796	8.059053
ABHD17B	1.133333	1.112727	1.182609	1.531746	1.296966	1.477876	1.039711	1.16129	1.249981
ABHD17C	0.853448	0.843537	0.971014	0.904523	0.82716	0.856164	0.850679	0.846791	0.931034
GIGYF1	1.263941	1.177778	1.425753	1.137931	1.240964	1.208451	1.027624	1.226994	1.266932
GIGYF2	2.534483	1.851461	2.006692	1.650529	1.468085	2.219829	1.456069	1.418902	1.666667
NBPF8	1.742331	1.293333	1.201008	1.003174	1.094077	1.10691	0.987179	1.14094	1.13253
TLE3	1.156146	2.568458	12.248891	1.010526	3.015011	1.379569	1.288889	1.272727	1.25
PAG1	4.38843	1.228426	1.789766	1.077982	0.985366	0.965102	1.213793	4.43511	2.621265
TLE1	0.878788	0.887931	0.941573	2.102072	1.829533	2.313899	1.034749	0.913907	0.945455
MIR7107	1.350603	1.412844	0.972727	1.448276	3.042264	2.523232	1.291513	1.492129	1.702948
NAPEPLD	0.991176	0.910256	0.890439	0.982893	0.984802	1.0	0.926108	0.947712	0.983425
FAM206A	1.005236	1.028571	1.168067	0.977428	0.968153	0.962963	1.034014	0.99422	0.975
TLE4	2.044561	4.099405	5.425189	2.909748	1.27027	1.792254	1.079646	1.915572	1.637834
SLC26A8	0.384801	0.886363	1.212389	0.716981	0.47373	0.578865	0.747167	0.609084	0.609886
AUNIP	0.601164	0.87011	0.772152	0.810293	0.802776	0.772727	0.84898	0.690923	0.789809
LINC00852	1.021166	1.0	1.115385	0.970149	0.985507	0.990196	0.864686	0.982893	0.990826
HGSNAT	1.10241	1.3065	1.247423	1.048544	1.125926	1.313131	1.181347	1.000728	1.087629
WFDC21P	0.728571	0.742857	0.710194	0.765043	2.439559	1.014286	0.84009	0.599139	0.633324
MTFR1	0.990099	1.007372	0.97076	1.0	0.983607	0.991453	1.05102	1.0	0.9875
PLP2	1.698493	4.924303	2.389229	1.026316	3.140345	1.44385	2.559541	4.244022	1.761157
TPTEP1	0.902479	0.9701	1.282353	0.922222	0.858639	0.957136	1.0	0.82716	0.828947
CDC6	0.792683	0.77931	0.945455	0.900709	0.840764	0.803318	0.909686	0.841772	0.875536
CDC7	0.978723	0.927536	0.916031	0.98008	0.9375	0.955631	0.88535	0.988764	0.997831
CLEC5A	0.410132	1.060302	1.0	0.40787	0.475518	0.813953	0.924138	0.594937	0.636305
TMEM259	4.088856	3.447239	2.304317	2.929502	4.152584	3.501852	2.381	3.648241	4.125468
CRYZL1	1.655405	1.251029	1.15873	1.194444	1.25	1.442748	1.241573	1.269885	1.252202
TFPT	1.043659	1.074627	1.119048	1.149533	1.044441	1.0	1.543434	1.257576	1.227907
SERF2	15.954657	13.493413	6.549711	15.539343	13.131145	12.184875	34.555042	13.90339	14.563387
LOC254896	0.810293	1.172093	43.221478	0.69307	0.508962	0.577831	0.95858	0.607926	0.636621
SEC14L1P1	0.956098	0.881633	0.914345	0.915584	0.916996	0.951807	0.871469	0.9125	0.910705
HIST1H2BI	2.291172	1.101449	1.133758	8.412106	3.950287	2.509449	2.580775	5.54438	6.438709
TM9SF4	1.12069	1.521069	1.275862	1.126146	1.096209	1.131086	1.217742	1.11616	1.112676
SIGLEC5	0.462161	0.971429	1.0	0.416772	0.510621	0.576841	0.39283	0.60217	0.621118
TM9SF1	1.016513	1.153325	1.344262	1.063361	1.073394	1.040936	1.266272	1.041667	1.009346
TM9SF3	2.759231	2.448434	1.678155	2.238072	1.597332	1.77171	2.490047	2.410031	2.423395
TFPI	0.941772	0.823755	0.679201	0.715757	0.786885	0.575916	1.258537	0.779167	0.627291
TRIM36	0.69457	0.919355	0.907801	0.742222	0.801325	0.778431	0.940439	0.776042	0.758658
C10orf10	0.868347	0.833333	0.757353	0.88	0.514485	0.81407	0.969231	0.714233	0.74869
C10orf11	0.660176	1.41334	0.954545	0.856742	0.515549	0.575406	1.268966	0.648493	0.559227
C10orf12	1.867894	1.541068	2.314694	1.376855	1.368421	2.161751	1.243902	1.314763	1.376855
SPATS2L	0.891386	0.993711	1.004405	0.924242	0.517257	0.723577	1.277778	0.990991	0.99422
OLFML2B	0.739946	0.892419	0.841844	0.41841	0.735769	0.574468	0.915493	0.726531	0.749403
TMEM253	0.552147	0.87619	1.0	0.749608	0.827815	0.773481	0.808824	0.726368	0.590315
NAT1	0.964101	0.980392	1.135531	0.992126	0.983957	0.95098	1.019385	0.977454	0.983051
NAT6	1.036585	0.95708	0.998435	1.011933	1.0	1.0	0.958333	1.098592	1.052083
ADGRL4	0.8	0.124339	0.619703	0.419606	0.523156	0.573747	0.446873	0.644695	0.592788
GLO1	1.352462	1.295775	0.97	1.676178	2.37555	3.285714	3.21957	1.909484	1.84357
TERF2	1.135464	1.055118	1.25641	1.292683	1.42029	1.341633	1.002208	1.270833	1.26087
