GENE	721_B_lymphoblasts	Adipocyte	BDCA4+_DentriticCells	BronchialEpithelialCells	CD105+_Endothelial	CD14+_Monocytes	CD19+_BCells(neg	CD33+_Myeloid	CD34+	CD4+_Tcells	CD56+_NKCells	CD71+_EarlyErythroid	CD8+_Tcells	CardiacMyocytes	Colorectaladenocarcinoma	Leukemia_chronicMyelogenousK-562	Leukemia_promyelocytic-HL-60	Leukemialymphoblastic(MOLT-4)	Lymphoma_burkitts(Daudi)	Lymphoma_burkitts(Raji)	SkeletalMuscle	SmoothMuscle	Spinalcord	TestisGermCell	TestisLeydigCell
IRGQ	1.183956	1.087452	0.652772	1.057416	0.81285	0.900662	0.79902	0.934911	0.878049	0.958084	0.788104	1.112245	1.046667	1.138565	1.273973	1.07377	0.962025	1.276995	0.860841	1.137255	1.007964	1.114286	0.793478	0.864865	0.845238
HIST2H2AA3	3.958502	0.5	9.442446	4.063855	2.244283	7.698688	14.70215	5.359128	5.408888	3.256819	5.216835	2.561223	3.500759	0.073839	4.081514	20.141176	0.781157	0.109518	0.131282	0.329288	0.3543	0.495978	0.076895	7.262442	12.206326
HIST2H2AA4	3.961788	0.499155	9.421924	4.066368	2.245196	7.685508	14.777206	5.362283	5.402695	3.259736	5.221386	2.560171	3.503078	0.071329	4.083028	20.050665	0.78125	0.111421	0.133196	0.328404	0.35529	0.495207	0.075544	7.272074	12.17721
ZNF324	1.193548	1.171752	1.182353	1.264	1.209427	1.189964	1.19403	1.224045	1.208955	1.298246	1.201299	1.12931	1.441176	0.973695	1.1	1.120301	1.102941	1.131749	1.118012	0.993289	0.969697	1.263158	1.213115	1.191176	1.025381
NEMF	2.466199	0.90583	2.255474	0.483055	3.739395	2.314705	2.637634	3.282792	2.220666	5.262347	3.190394	1.520514	5.127571	0.8	0.810945	1.993998	2.205072	1.060729	0.865979	2.835633	0.808032	0.881579	4.048902	1.228758	1.040268
CEP55	41.558876	0.943182	1.043137	1.473171	0.882507	0.883117	0.869565	1.080808	1.497076	0.877778	0.918288	0.954369	0.895581	22.616148	20.552826	1.382716	14.279765	16.803419	11.461142	1.002519	1.079755	1.462873	0.923077	3.632872	3.65104
SRF	1.133333	1.176225	1.016529	1.126214	1.132686	1.095238	1.014286	1.10917	1.046465	1.10119	1.113208	1.413613	1.080973	1.170565	1.074074	1.034285	1.175719	1.069519	1.068493	1.181495	1.285714	1.333333	1.238806	1.094488	1.158301
ZNF322	1.081967	1.260684	1.005128	1.146067	1.085366	1.205714	1.180723	0.988235	0.90039	0.888889	1.269406	1.181818	0.988506	1.294643	0.937615	1.0	0.962025	1.041199	1.212121	1.12963	2.496113	0.987952	1.018768	1.218083	1.153005
FAM214B	0.801136	2.562778	1.0978	1.420561	1.044944	3.964717	0.727391	3.121654	0.916923	0.843373	1.011628	18.906588	0.781457	1.359748	0.97166	0.835223	0.727391	0.804469	0.791878	0.990826	1.115646	1.891442	2.560171	1.169811	0.947368
SRI	0.945455	0.776942	0.674226	0.726531	1.776204	0.742448	0.687225	0.713615	0.755459	0.765523	0.743242	2.15924	0.768152	0.868293	0.771248	0.720664	0.803902	0.684249	0.789916	1.520124	0.994845	0.755001	28.164755	0.559535	0.795699
ZNF329	0.769231	0.898204	0.808032	0.921739	1.859297	0.988571	1.648448	0.881356	1.142137	0.791878	1.623087	1.121951	0.97619	1.073621	0.918033	0.956758	0.947225	0.919874	1.099171	0.958678	8.168841	1.015385	0.981622	1.25	1.201912
SRM	5.07092	2.098522	2.293702	1.24342	2.95279	0.935644	1.410256	1.033233	3.641423	1.303371	1.284672	0.657749	1.237569	5.182986	2.115804	2.424203	13.126556	2.298031	8.759369	15.613045	0.906667	4.01854	0.930526	1.040609	0.804124
SRR	1.292308	1.524272	0.852868	2.414459	1.819307	0.972973	0.818605	1.017699	1.231405	0.858974	0.972973	1.061269	0.878261	1.98658	0.982922	0.951923	1.598132	1.070539	1.400881	1.012552	1.24359	1.509579	1.112195	1.002796	2.450899
LGALS9	1.311111	0.907895	5.999363	0.921569	3.897093	19.285219	11.616829	14.968545	8.209804	0.959795	9.791198	7.154905	0.917611	1.170732	0.811388	1.280702	0.804878	2.37403	0.958525	0.790123	1.07	0.912402	1.913384	0.429752	0.94481
LGALS8	0.811475	3.813109	17.142567	1.738893	4.733942	17.349766	7.898465	21.310776	14.563911	19.539019	16.024132	2.804313	22.616148	0.852868	14.652657	1.2	0.754902	0.891089	0.682873	0.783152	0.862923	0.772892	1.424245	1.277778	0.806084
LGALS3	0.075544	11.420545	1.270588	5.587411	2.99171	4.6	0.155424	3.085472	0.023401	0.148954	1.053191	10.1276	0.09001	0.846536	4.321595	0.285714	0.070154	0.038915	0.09001	0.026716	0.635872	3.521134	0.64394	3.331378	0.825342
LGALS2	0.98324	0.971326	30.428331	0.96	1.266543	37.201576	1.063636	96.292046	0.961373	0.980892	1.006803	0.977011	0.970464	0.914286	0.949153	0.957447	0.971098	0.928571	1.0	0.938144	1.069182	0.942544	0.956687	0.914139	0.94382
LGALS1	3.074988	15.181411	1.428571	18.444098	0.12522	3.745216	0.530204	3.88705	1.202614	0.375917	1.572816	0.056133	0.348872	30.428331	8.608408	1.349064	0.021277	0.029616	0.029616	0.029616	0.873016	24.592525	7.29428	3.282792	0.725661
SRY	1.044587	1.286258	1.041096	1.202785	1.081633	1.072464	1.139241	1.164501	1.118881	1.141039	1.112069	1.217391	0.994764	1.188571	1.112077	1.044586	1.15873	1.076923	1.256039	1.116071	1.440866	1.113846	1.111111	1.11828	1.039216
LGALS7	1.071429	1.083969	1.115385	203.176331	1.122924	1.021583	1.095453	1.087452	1.060403	1.14094	1.081081	1.104651	1.085366	1.088803	1.11194	1.045161	1.055866	1.020942	0.999066	1.058419	1.04182	1.054945	1.038202	0.963145	1.574122
LGALS4	1.086022	1.125683	1.076923	1.147538	1.169478	1.079755	1.10143	1.142857	1.087137	1.15	1.059524	1.090551	1.182796	0.975	1.111842	1.0	1.037037	1.024845	0.985714	0.995413	1.008613	1.133333	1.124242	1.254658	1.004292
NMU	0.918455	0.952381	0.956368	3.897093	115.570847	0.962963	0.914062	0.91623	12.348707	0.926829	0.951974	2.670848	0.923423	1.335505	8.723678	577.179138	261.856293	0.97551	38.433601	15.84397	1.254571	0.965795	1.004535	0.965909	1.006849
LOC257152	0.849383	0.986577	0.857909	0.847651	0.904762	1.012903	0.940171	0.80663	0.835821	0.87372	0.786469	0.928656	0.90502	2.281829	0.844444	0.952703	1.0	0.852941	1.234043	1.330191	4.341633	0.969697	0.894737	0.8875	1.336642
AKIRIN1	1.991951	0.866081	3.144916	1.491155	1.938316	2.483796	2.067602	2.514286	1.172067	4.457891	1.994978	2.636726	2.872205	0.883978	0.915493	1.538462	0.8	0.806452	0.853503	0.879765	0.904762	2.806811	1.906248	1.383039	0.901786
EIF2AK1	1.050691	1.350965	1.131868	1.065789	1.151767	1.156398	1.02994	1.04	1.073446	1.014925	1.043478	16.528862	1.041509	0.987654	1.176851	1.27381	1.074324	1.048559	1.10917	0.966724	0.990608	1.160305	1.613827	1.062937	1.014925
EIF2AK3	1.628989	0.795059	4.377682	0.896996	0.805755	0.795812	12.240659	0.892086	1.307517	0.836842	1.454545	0.827309	2.731336	0.824176	0.987755	1.647602	3.641423	0.791494	10.268023	1.83248	1.016529	1.409524	0.794118	0.621246	0.866667
EIF2AK2	1.198397	1.344086	0.947368	0.84466	1.590617	1.478469	1.418919	1.242424	0.947368	0.923077	0.895105	1.256039	0.974093	0.98913	0.893333	1.001331	0.860119	1.328191	0.951456	0.718443	1.359259	1.672842	0.768496	0.817927	1.176981
TDG	1.423077	0.853659	2.245196	1.280576	5.561947	0.923077	2.043152	5.680426	2.913763	1.281654	5.94297	4.43956	1.636773	1.719799	0.955163	0.948357	0.927842	1.255172	0.875	1.078947	1.255814	0.831461	0.849878	0.820059	0.897094
HN1	19.0	1.785714	1.706847	20.216124	6.905896	3.158724	1.327511	2.532783	1.426436	0.820359	4.18523	4.110779	0.91358	23.164557	22.616148	1.857461	11.209795	16.288868	3.442407	6.529387	0.813253	10.040747	0.584746	18.818964	22.616148
NMB	0.508269	6.065876	0.658828	0.827942	0.895522	0.716749	0.729257	0.879476	1.104895	0.665873	1.191277	1.071429	0.526467	0.989362	1.111111	0.728261	0.850069	1.378446	1.001811	0.982621	1.021277	1.22467	2.496113	1.09816	1.052308
EREG	0.776699	1.056818	0.89083	8.064152	1.020896	2.745221	0.915966	7.503628	36.516644	0.893471	0.896552	1.335714	0.924901	1.577973	0.846011	0.991597	0.927273	0.835554	1.275862	1.406977	8.653465	1.061611	1.0	0.832512	1.512321
MYO19	0.973333	0.976271	0.913341	1.058824	1.266376	0.623744	0.91623	0.986711	1.0	0.956758	0.782225	1.003636	0.989362	1.21519	1.381008	1.335714	1.011494	1.466667	1.849018	1.042553	1.536868	0.996466	0.967273	0.770919	3.582021
FAM136A	1.601797	1.069303	1.27907	1.326865	2.135803	1.076923	0.937427	1.26385	1.342266	0.954128	1.442399	0.790419	1.456704	0.758123	7.55138	1.90393	9.127518	1.923672	1.754892	1.592105	1.8299	0.758733	0.781157	0.783347	0.82659
MYO16	1.21466	1.060773	1.043478	1.180952	1.081395	1.009999	1.055556	1.06229	1.059361	1.044587	1.055046	1.023121	1.064786	1.065574	1.026178	1.002967	1.064465	1.012346	0.996382	1.022089	1.091356	1.039683	1.02381	1.037344	1.256831
ASAP1	0.939189	1.520514	1.10757	0.956758	4.496559	1.633484	1.453462	12.782861	1.246964	1.090909	1.331858	10.785102	1.287994	1.754274	2.353495	2.209281	0.953975	0.909621	1.555053	0.897727	0.933714	2.985823	0.877193	0.901408	0.892308
ASAP2	0.460996	0.75676	0.925124	7.387587	0.683057	0.568731	0.654694	0.550437	0.847582	0.537486	0.386003	0.626161	0.567696	5.099299	8.053197	0.755816	0.759382	0.762887	0.683814	0.801653	0.866551	3.847197	0.831169	9.127518	11.713843
NMI	62.777061	2.201895	21.53791	1.355442	50.486301	41.177814	24.469589	23.553719	126.854652	20.933128	23.847013	8.759369	13.940932	1.0	7.925668	18.296883	0.764912	32.309864	16.080114	4.19574	0.925532	4.181128	0.76794	0.808511	0.842697
OCRL	0.888889	1.052632	0.977508	1.135802	0.88785	0.860377	0.78626	1.056122	1.124002	0.773348	0.760456	0.891667	0.795856	0.947368	1.462585	0.872449	0.840391	1.006061	0.948387	0.859206	0.945274	1.735169	0.816901	5.868506	2.541413
RNF122	0.733508	0.911475	0.372862	0.835554	0.296452	0.558326	0.760849	0.232124	0.399377	0.737904	0.298507	0.907801	0.878981	1.019048	0.480326	2.706082	0.78607	0.99359	1.336245	0.808989	1.11236	0.680896	2.074201	0.823529	3.309038
OTTHUMG00000032765	0.823295	0.831325	0.876812	0.936508	1.438356	1.294118	1.113122	0.862395	1.278158	1.294872	0.994595	1.450237	1.144444	2.94619	0.912863	0.894328	1.022029	0.811111	1.076923	1.532621	3.268638	0.873116	0.919874	0.855397	1.170732
PLAUR	0.778681	1.285714	2.8	5.904567	0.798206	14.142462	0.62753	13.422027	1.134379	0.69469	0.788889	0.797786	0.711111	15.555392	15.020607	1.45393	0.707501	1.972183	0.736201	0.861538	1.242798	24.469589	0.851095	0.724832	0.814815
HILPDA	4.617798	7.824915	0.877005	1.501668	1.388835	0.619433	0.760563	0.939024	1.351724	0.722042	0.80292	0.888889	0.681874	0.825539	0.76578	0.618361	17.93745	3.594931	1.394161	5.030387	1.538462	1.52895	6.304355	2.554501	0.883117
LOR	1.136364	1.152542	1.09434	1.169478	1.147826	1.092896	1.110748	1.106569	1.106719	1.135678	1.111111	1.072046	1.141593	1.028213	1.111111	1.034884	1.106977	1.078014	1.003891	1.021975	1.006536	1.172152	1.142857	1.044586	0.980545
SLCO1B3	1.00303	1.474735	0.93795	0.960317	0.927182	1.007874	1.032258	1.0	0.893855	1.114428	0.944928	1.03856	0.9685	1.419208	1.0006	0.949853	0.992537	0.926407	1.016043	1.495208	1.266667	1.468468	0.980645	0.880795	1.330052
LRRC23	0.458452	2.276379	0.340909	0.561268	0.413911	0.375917	0.313105	0.311791	0.419753	0.343782	0.486111	0.701938	0.378624	0.672794	1.295775	1.053435	0.791878	1.268139	0.803975	2.114157	0.850932	0.686958	1.180723	2.966424	6.215483
MPDU1	1.502817	6.004748	1.385542	1.890095	2.936334	1.350031	0.707029	1.32552	1.091892	0.961039	1.24	14.107616	1.254658	6.974151	5.144082	1.578818	2.100948	0.854054	0.650227	0.772385	0.827131	4.280469	0.813987	0.631579	0.827131
KIAA1033	5.136292	4.49073	11.483954	2.154442	3.720487	11.352901	21.428572	15.555392	9.225601	5.868506	5.211972	0.702079	5.526316	1.13693	0.554014	0.518205	0.61128	0.861538	0.653061	1.536508	0.877637	8.139786	0.23986	1.689399	0.781065
LOX	0.994595	117.14257	0.993289	1.023256	0.941581	0.990826	0.934282	0.937008	0.901288	1.002208	1.0	0.983333	1.0	469.909607	1.069444	0.918782	1.052607	1.068323	1.007371	1.130841	1.089109	211.094711	0.977614	0.904506	0.988095
LPGAT1	4.707963	0.867133	7.29428	1.491379	1.582088	7.55138	5.898126	10.419768	2.454872	1.757339	9.546144	0.76652	2.491271	4.550396	1.504621	0.821736	1.481917	0.771574	0.703963	0.8375	1.080634	1.715532	0.691934	0.452003	0.779438
SEMA6D	0.996805	1.350877	0.960663	0.969359	1.272727	0.878049	0.889734	0.928571	0.969466	0.932013	0.986486	0.918478	0.992481	0.910828	0.899305	0.909722	0.951613	0.944205	0.883117	0.892405	1.063545	0.932432	0.910714	0.952381	1.366906
TIMM17B	2.413019	0.813253	1.623087	1.413613	2.928995	5.536565	2.219527	2.243285	1.493671	1.276995	2.01052	2.848097	1.367816	0.720664	3.360524	2.904144	1.504	4.098789	1.461504	3.007913	0.815951	1.379522	1.433441	1.0	0.481091
GCNT4	1.044386	1.386243	0.83871	1.221477	0.89899	0.85571	0.989324	0.974504	0.870432	1.173554	0.899817	1.272727	0.97006	1.238095	1.211538	1.272727	1.292929	1.185592	1.28655	1.092308	1.806593	0.926149	1.31405	1.04782	1.295699
TIMM17A	4.02946	2.598767	3.331378	10.419768	1.700156	1.355828	1.477392	3.745216	2.449386	1.082339	2.150131	2.181304	1.391753	7.360653	1.393103	7.398649	5.847964	1.406452	4.331964	1.771643	0.835165	7.411111	0.77551	1.175074	0.84231
GCNT1	1.025381	1.115578	1.213115	1.092069	1.081081	1.2375	2.614599	1.292388	1.175627	1.081081	1.297561	1.127869	1.060606	1.21181	1.048256	0.983607	1.0	1.003413	0.986711	1.161572	1.069444	1.035913	1.0	1.011628	1.186441
GCNT3	1.454259	1.056259	1.015385	0.987654	0.948276	0.939394	0.940594	0.999066	0.947935	1.065868	0.957895	0.993243	1.044386	1.026047	1.0	0.993464	0.972332	1.006083	0.974576	0.977099	1.208333	0.981132	0.961178	1.063291	1.237698
GCNT2	1.028846	1.100775	0.979079	1.004975	0.993151	1.045282	1.0	1.226087	0.987854	1.0	1.0	1.627066	0.993151	1.266191	1.110546	1.048991	1.070423	0.976431	1.155381	1.189744	1.153846	1.047619	1.012658	0.988889	1.093168
C14orf132	0.962099	0.853333	0.929479	0.873563	0.838043	0.831579	0.857143	0.872928	0.886153	0.910256	0.898345	0.85906	0.925124	0.870175	0.865206	0.822695	0.850299	0.846154	0.821429	0.840744	0.888147	2.619356	211.094711	1.247706	0.859504
GSN-AS1	1.049057	1.074627	1.049296	1.06006	1.081081	1.04	1.041943	1.054945	0.995556	1.028249	1.063291	1.176471	1.050467	0.982868	1.033058	1.074627	1.072797	1.009259	1.13369	1.164751	1.175	1.368421	1.058719	0.987013	1.032937
IFNA13	0.882768	0.97971	0.877193	0.941632	0.901186	0.824452	0.810811	0.872727	0.820359	0.859372	0.859834	0.983607	0.869667	1.028986	0.936868	0.897436	0.928571	0.895062	0.912863	1.063636	1.153226	0.900585	0.89	1.285714	3.363908
LPCAT3	1.239373	15.415259	1.269231	1.049587	9.388079	1.254237	0.777385	1.901639	2.375758	0.836502	1.223188	7.647369	0.91127	2.829303	2.472194	0.813798	0.920354	0.897959	0.880406	0.888889	1.038095	1.688889	0.865385	0.816246	2.535997
LPCAT1	40.72646	1.172765	4.007096	1.188571	1.209744	9.242713	20.649881	8.723678	2.62092	12.961492	64.586655	0.993398	21.025129	1.269887	1.389993	1.312102	2.044646	1.254902	1.0	5.182986	0.956522	1.263274	1.013699	1.012797	0.986207
KRT20	0.772684	0.995025	0.710692	1.139706	0.887892	0.945205	0.823075	0.789474	0.820513	0.821818	0.737705	1.075905	0.764505	3.329314	0.816479	0.957983	0.866426	0.900433	1.636314	1.57317	10.394043	0.969072	0.891803	0.794118	2.296939
MID1IP1	1.779583	9.20522	1.337127	2.181304	1.620667	4.553843	0.940092	4.513658	1.242105	0.971154	0.677618	5.063545	0.812808	0.478545	2.037176	3.392651	2.469142	3.67467	4.098789	12.638754	6.777416	0.450355	8.139786	1.750194	0.633953
PIGA	1.384615	0.879227	1.244898	1.087819	1.006803	1.316456	0.883117	2.691079	0.857143	0.893617	0.822485	1.233333	1.006083	1.547563	0.922559	0.938272	0.976378	1.143434	1.224045	1.271845	2.035714	0.947368	0.905405	0.833602	1.389091
PIGB	3.183188	1.003353	1.286624	1.065934	1.427136	1.197133	1.832026	1.984516	1.253589	1.37037	1.373353	1.017451	1.621189	1.013158	0.853442	1.896996	1.103943	0.987654	1.244718	0.95122	0.988968	1.029623	1.032437	1.477555	1.0
PIGC	1.3375	1.233871	1.349721	0.948718	2.143301	2.265869	3.121654	1.478469	1.524931	1.899317	1.834951	2.494844	1.634488	0.62038	0.679663	3.447586	1.103157	1.510844	1.383721	0.668488	0.935673	0.663497	1.017094	1.57317	1.181818
PIGF	2.173149	8.883693	2.376542	3.853882	4.841959	2.264294	1.350965	2.082798	4.774567	1.71172	1.765347	0.859438	1.906248	2.150131	0.736842	5.694566	8.300292	1.430712	1.678086	0.80198	0.816901	7.658774	5.587411	4.113001	3.433906
CALCRL	0.856187	1.104294	0.952381	0.909091	0.897196	0.957179	0.882022	1.01676	0.943765	0.898281	0.958525	0.955944	0.845202	1.134379	0.964286	1.010309	0.996139	0.941935	0.987854	1.073529	1.314286	1.032258	1.545909	1.0	1.0
PIGH	1.23913	0.911111	1.058248	0.88764	1.347073	0.836066	1.397681	0.932692	1.381747	1.381215	1.305556	1.510373	1.331858	1.068182	2.264294	1.142857	1.319149	1.661789	1.746445	0.869919	0.97619	0.864989	2.384808	1.240223	0.882096
PIGK	1.065789	0.996283	1.418519	0.906977	1.557376	0.964103	0.970506	1.24183	1.225532	1.270936	1.533679	1.558824	0.996846	1.045161	0.910345	4.140903	0.912088	0.882353	0.905473	0.921429	1.174097	1.960287	3.279546	0.827131	0.916324
PIGL	1.188324	1.2875	1.173077	1.277419	1.242105	1.179487	1.181395	1.25	1.176724	1.155934	1.147538	1.0	1.180952	0.932836	1.113772	1.310345	1.174825	1.1	0.995633	0.950192	0.995413	1.277778	1.28655	1.175627	1.003725
PIGN	1.302326	1.294118	1.285714	1.190083	1.315217	1.257143	1.130905	1.178862	1.861027	1.102293	1.082927	1.257862	1.108696	1.23569	1.246964	1.313019	1.265116	1.257221	1.233225	1.362397	1.13842	1.513514	1.293706	0.988764	0.987179
PIGO	1.311475	1.353846	1.245894	1.450954	0.866667	0.902935	1.358449	1.366379	1.0	1.349721	1.337889	1.411043	1.296679	1.37931	2.294973	1.425414	1.093633	1.37931	1.306667	1.276836	0.897196	0.919192	0.936803	0.890282	0.881633
TMEM194A	1.293333	1.164575	1.136465	1.180723	1.213595	1.070588	1.092069	1.134066	1.186441	1.114625	1.076923	1.240642	1.149533	1.20385	1.25	1.224083	1.205479	1.310924	1.107692	1.20385	1.054726	1.21181	1.237698	1.037433	1.094937
PIGQ	0.96214	1.024845	1.185185	1.027778	7.178335	1.289157	1.105263	1.123126	1.088889	1.310345	0.98913	9.192162	1.0	1.145729	1.028369	1.397681	1.010067	1.467584	0.947791	0.945455	1.280702	1.258427	1.241379	1.116505	1.179487
PIGR	0.788732	1.37037	0.781531	0.984127	0.774194	0.769071	0.842739	0.769231	0.562252	0.741667	0.792908	0.888889	0.908163	0.895522	0.838043	1.432432	0.923077	0.986523	0.859206	0.884615	10.375095	1.360531	1.49247	0.985915	0.910798
PIGT	1.264516	2.839981	2.198499	1.591605	1.25	2.014111	1.4	1.633138	1.351064	1.253165	3.21874	0.929312	1.298197	2.083582	2.422174	0.88806	1.315789	1.427716	0.901235	2.041402	0.802469	2.186759	1.367459	1.555556	1.147059
LOC100509635	0.788177	1.480519	0.930876	0.839552	0.936868	3.562892	0.910714	3.58496	1.0	0.922879	0.931818	0.946667	0.907216	1.462873	0.837239	0.838838	0.912162	0.888759	1.058366	0.921261	1.683168	0.928105	1.070588	0.86875	1.195135
PIGZ	0.95858	1.457955	0.969105	0.958991	0.870263	0.855457	0.943878	0.971504	1.0	0.943396	0.933333	0.932127	0.966216	0.88785	0.909091	0.918033	0.890411	0.895522	0.867347	0.892704	0.922619	0.985915	0.973913	0.996764	0.968811
TAGLN	0.096513	37.201576	0.113568	0.059875	0.034937	0.135661	0.296452	0.139092	0.053667	0.139092	0.128138	0.12522	0.1073	85.441628	0.070154	0.083081	0.118995	0.091445	0.137323	0.171661	0.855037	44.717251	3.778286	27.831171	17.853846
TAX1BP1	1.429825	0.839858	2.205072	1.721485	1.26506	2.801879	2.100948	1.686643	1.333333	1.909658	2.99171	3.191837	1.884206	1.172067	0.487075	1.426669	0.732877	0.524324	0.44067	0.771701	0.807824	3.162611	0.526906	3.329314	2.321351
DLEC1	0.944649	1.0	0.975309	0.992443	0.914286	0.893855	0.965116	0.91358	0.815431	1.0875	0.93573	0.938547	1.069303	1.022989	0.976549	1.009174	0.968811	0.948718	0.915033	0.914027	1.19435	0.956522	0.991525	1.936936	1.943703
TAX1BP3	0.402527	13.321067	4.396759	24.592525	0.197641	2.206098	0.888147	1.417476	0.472622	0.168974	0.771574	0.164073	0.229351	13.189561	13.395087	0.245632	0.273095	1.223301	0.220361	3.130584	0.187094	14.238647	5.533238	2.56906	0.092818
ALPP	0.964706	1.251613	0.96063	1.03063	0.985294	0.98743	0.99206	0.978017	0.944444	0.978723	0.975	1.014577	0.992519	0.996382	1.070588	1.0	1.085202	1.011765	1.20354	0.97546	1.228916	1.085202	1.022222	0.952381	1.015385
INPPL1	2.213888	0.912863	3.639261	1.351355	3.47218	7.154905	2.90566	10.152687	6.107731	4.346255	5.999363	1.784028	5.139269	1.245714	2.781671	1.965118	2.8	1.814815	0.887052	11.990816	0.953333	2.117923	2.048398	0.897338	0.883929
OLR1	0.897561	0.98773	0.97931	1.064171	1.027988	1.08	0.962025	0.967977	1.21393	1.006173	0.909091	1.225705	1.000324	1.497533	1.202785	1.115514	1.156028	0.996656	1.234234	1.528183	1.139013	1.087591	1.609495	0.909091	1.208955
CSNK1G3	1.381747	3.315039	2.053891	5.099299	1.335714	1.32741	8.109133	1.404347	0.894737	1.029851	2.637634	0.929078	1.65699	1.036711	1.316239	1.138462	1.837955	0.985294	0.861322	1.392857	1.354497	5.387883	0.826316	1.219864	0.972547
SRRM1	1.081395	0.467719	1.368421	0.672489	1.47544	0.749141	1.942038	1.333333	1.264	1.206751	1.330367	1.381008	0.878049	0.643449	1.414365	2.841803	2.75963	1.794	1.027273	4.158216	1.127596	0.383685	1.102941	0.959606	0.871595
BBIP1	1.70973	2.317345	1.418182	2.604811	1.571429	2.789946	1.293333	2.056095	1.467584	3.183188	1.296089	2.546358	2.948705	2.324056	0.774648	0.757098	3.261233	1.274387	1.287671	2.5	0.875	3.349989	1.982789	14.777206	20.050665
SRRM2	1.014824	0.730593	1.395833	0.723577	1.510844	0.97546	1.323529	1.385159	1.417779	1.925532	1.194518	1.813482	2.086592	0.792473	1.806101	1.641308	1.599147	1.428185	1.401619	5.51178	0.897297	0.482462	1.475083	1.348148	0.714765
RP11-119F7.5	0.851735	0.943231	0.835714	0.917739	1.018182	1.0	0.954409	0.929577	0.958763	0.898026	0.896266	1.322804	0.946667	1.914906	0.955752	0.932907	0.979253	0.929231	1.198718	1.388889	1.767442	0.991228	0.980769	0.848566	1.296512
CCDC176	0.865052	0.958333	0.41766	0.892617	0.95082	0.714286	0.538462	0.520353	0.671307	0.872928	0.507576	6.321463	0.78125	3.11564	0.978102	0.985075	1.009464	1.327636	1.818508	1.166667	1.730085	0.984375	1.40625	8.153854	13.793086
FAM134B	1.426966	3.171052	0.820513	0.815431	0.792079	0.763245	1.264822	0.819672	0.824742	1.927349	0.783951	0.726316	1.544553	0.8125	0.798778	0.698923	0.637435	0.873096	0.773599	0.775976	1.513514	0.658228	0.983051	2.707422	4.57005
PDK1	2.142424	2.821178	1.305785	2.490039	0.927122	0.882629	1.308587	0.916667	0.905603	1.964198	0.912088	0.9092	1.826566	2.565933	2.27751	0.961326	6.839291	4.063855	1.452174	1.372822	1.172996	4.819633	0.861322	1.607306	2.501684
