GENE	721_B_lymphoblasts	Adipocyte	BDCA4+_DentriticCells	BronchialEpithelialCells	CD105+_Endothelial	CD14+_Monocytes	CD19+_BCells(neg	CD33+_Myeloid	CD34+	CD4+_Tcells	CD56+_NKCells	CD71+_EarlyErythroid	CD8+_Tcells	CardiacMyocytes	Colorectaladenocarcinoma	Leukemia_chronicMyelogenousK-562	Leukemia_promyelocytic-HL-60	Leukemialymphoblastic(MOLT-4)	Lymphoma_burkitts(Daudi)	Lymphoma_burkitts(Raji)	SkeletalMuscle	SmoothMuscle	Spinalcord	TestisGermCell	TestisLeydigCell
DTL	0.739484	0.002103	0.003575	0.004627	1.0	0.002384	0.003295	0.008343	0.62514	0.001332	0.003085	0.421901	0.0	0.01346	0.003996	0.095695	0.042695	0.135516	0.02601	0.011918	0.019139	0.003575	0.002314	0.007011	0.007291
DTYMK	0.539304	0.007732	0.018041	0.008376	1.0	0.013531	0.014175	0.027062	0.532861	0.01482	0.021263	0.022552	0.007088	0.048969	0.024485	0.009665	0.005799	0.088918	0.064433	0.034794	0.016753	0.016753	0.012242	0.0	0.008376
DUSP13	0.040773	0.031956	0.034277	0.03242	0.033812	0.035669	0.035669	0.042166	0.043558	0.036597	0.040773	0.033812	0.031028	0.04263	0.033348	0.034741	0.029636	0.026387	0.043094	0.04727	1.0	0.037525	0.036133	0.055624	0.054231
DUSP22	0.171028	0.017126	0.188617	0.041643	0.024569	0.144424	0.271182	0.226037	0.07744	0.036698	0.112053	0.000644	0.047412	0.0	0.01128	0.014551	0.214654	0.01419	0.090291	1.0	0.0342	0.005151	0.066624	0.069302	0.039712
DUSP3	0.000134	0.189682	0.339718	0.133084	0.008143	0.356538	0.027631	0.575252	0.208303	0.01455	0.018154	0.014149	0.023293	0.135954	0.092905	0.094507	0.0	0.025229	0.055863	0.002937	1.0	0.257826	0.30855	0.194687	0.085964
DUSP5	0.121079	0.001046	1.0	0.134923	0.001506	0.008448	0.035257	0.008114	0.001798	0.002551	0.051192	0.000376	0.001004	0.002049	0.08097	0.000502	0.019072	0.0	0.002426	0.274822	0.001547	0.001464	0.001129	0.018402	0.006315
DUT	0.616842	0.002239	0.004305	0.002239	1.0	0.003444	0.004305	0.008955	0.894954	0.006716	0.008438	0.384019	0.003444	0.006544	0.008438	0.007921	0.205614	0.047529	0.024109	0.00861	0.004822	0.004305	0.003616	0.0	0.002239
E2F5	0.108585	0.009393	0.060302	0.008079	0.009721	0.013334	0.340143	0.021217	0.024173	0.013006	0.021217	0.00775	0.009393	0.030085	0.010706	0.007422	0.193325	0.001838	1.0	0.412073	0.027129	0.015633	0.013662	0.002495	0.011363
EBI3	1.0	0.006108	0.006196	0.00558	0.005492	0.00558	0.006196	0.007605	0.007605	0.006284	0.007253	0.005051	0.005139	0.010952	0.00558	0.004787	0.037376	0.00373	0.008222	0.387934	0.00787	0.006549	0.006901	0.003818	0.005492
ECE1	0.006701	0.162568	0.0	0.079183	0.082268	0.290941	0.146614	0.389216	0.108804	0.107847	0.142572	0.127895	0.09753	0.5989	0.220905	0.034779	0.06291	0.043872	0.106517	0.276796	0.209684	0.4107	0.064665	0.137574	0.098434
EDAR	0.044075	0.041465	0.039116	0.039899	0.032851	0.036505	0.039377	0.034417	0.044075	0.061043	0.047991	0.034417	0.041726	0.051123	1.0	0.034939	0.033895	0.030501	0.054778	0.058171	0.074356	0.036244	0.043031	0.033895	0.044336
EDEM1	0.793548	0.066912	0.689585	0.31871	0.042765	0.04129	0.56	0.338433	0.250138	0.461198	0.193364	0.0	0.261751	0.082212	0.035392	0.053272	0.132166	0.344147	1.0	0.061567	0.056959	0.202396	0.012535	0.017512	0.014378
EDN1	0.007819	0.004716	0.004389	0.004553	0.002103	0.005206	0.005859	0.008309	0.005043	0.003083	0.007492	0.003083	0.002919	1.0	0.004716	0.002756	0.002429	0.00096	0.009779	0.011739	0.008472	0.055509	0.006023	0.005206	0.009942
EFEMP1	0.000379	0.195559	0.000243	0.278627	0.00032	0.000243	0.000233	0.000524	0.000573	0.000243	0.000447	0.000136	0.000146	1.0	0.000359	0.000184	0.000165	0.0	0.000583	0.000767	0.002039	0.797295	0.034519	0.012526	0.002505
EFHD1	0.007337	0.005787	0.006303	0.005477	0.005477	0.005993	0.005993	0.007544	0.007854	0.0062	0.006924	0.00496	0.005373	0.007027	0.005477	0.011884	0.004547	0.004133	0.00713	0.007854	0.0062	0.006303	1.0	0.017671	0.005993
EGR1	0.001734	0.001115	0.021864	0.000557	0.021059	0.032332	0.001858	1.0	0.004522	0.001053	0.001363	0.000743	0.0	0.002354	0.037287	0.005884	0.001301	0.000248	0.003283	0.008733	0.007495	0.001115	0.007495	0.006566	0.00638
EIF5A	0.034278	0.007036	0.030549	0.029166	0.042276	0.011546	0.011065	0.009261	0.022611	0.029106	0.000722	0.228276	0.0	0.040953	0.395816	0.156594	0.464491	0.040472	0.188045	0.117326	0.011305	0.009862	0.007818	0.0264	0.089061
ELANE	0.002682	0.002058	0.002339	0.002089	0.002151	0.002276	0.002276	0.220604	1.0	0.002308	0.002557	0.001964	0.001995	0.002901	0.00212	0.00187	0.001839	0.001621	0.002776	0.003151	0.002557	0.002401	0.002245	0.001714	0.002151
ELL3	0.057515	0.044497	0.028402	0.040473	0.054438	0.064142	0.219645	0.086627	0.063195	0.001893	0.04639	0.04568	0.0	0.19645	0.090414	0.031006	0.382722	0.015621	1.0	0.819645	0.280237	0.061538	0.033609	0.35645	0.372308
ENO2	1.0	0.001304	0.001922	0.001236	0.003501	0.000961	0.001991	0.003021	0.006591	0.160923	0.002128	0.003021	0.143416	0.006865	0.056639	0.004394	0.042016	0.124949	0.045242	0.003227	0.002815	0.021214	0.242139	0.0	0.001373
ENO3	0.001885	0.000228	0.000358	0.000228	0.00026	0.000325	0.000341	0.000601	0.000618	0.002974	0.000488	0.000163	0.001056	0.000699	0.000244	0.000114	9.8e-05	0.0	0.000764	0.00078	1.0	0.000423	0.000325	1.6e-05	0.000228
ENOSF1	0.442861	0.008243	0.039816	0.04261	1.0	0.018022	0.002096	0.020536	0.525286	0.200894	0.01872	0.192652	0.333333	0.054205	0.011176	0.036463	0.0	0.054205	0.063426	0.032132	0.062029	0.059793	0.024728	0.063845	0.032132
ENPP2	0.00548	0.010314	0.036979	0.000279	0.008551	0.000716	0.000646	0.001745	0.001518	0.000681	0.00089	0.000471	0.000506	0.001379	0.000524	0.0	0.00014	0.000227	0.000907	0.001501	0.003787	0.000907	1.0	0.030051	0.008446
ENTPD1	1.0	0.005538	0.151108	0.005538	0.006329	0.295491	0.019778	0.291139	0.013845	0.008307	0.011076	0.00356	0.004747	0.013054	0.005538	0.002769	0.002373	0.0	0.013449	0.017405	0.014636	0.009889	0.007516	0.000396	0.005142
EPB41L3	0.007724	0.127184	0.023557	0.012275	0.011611	0.263804	0.011896	0.044605	0.021945	0.008198	0.02953	0.00981	0.007724	0.025927	0.011706	0.020902	0.007724	0.008103	0.020239	0.020713	0.040433	0.100922	1.0	0.09419	0.019291
EPHB6	0.009152	0.030692	0.015513	0.033036	0.024554	0.054799	0.091071	0.053571	0.057924	0.0875	0.012946	0.0	0.043192	0.036272	0.372656	0.756585	0.011161	1.0	0.048214	0.053571	0.058259	0.004464	0.042634	0.05346	0.036384
EPHX1	0.004459	1.0	0.000868	0.018795	0.043036	0.020022	0.000329	0.018765	0.00401	0.002873	0.000928	0.000958	0.0	0.051416	0.124738	0.005507	0.006554	0.006734	0.005656	0.01254	0.070449	0.018914	0.157539	0.115999	0.105674
EPOR	0.018011	0.004313	0.006342	0.003551	0.396753	0.006342	0.00482	0.009132	0.082192	0.005835	0.008371	1.0	0.00279	0.008879	0.004313	0.004566	0.001776	0.0	0.010147	0.01243	0.00761	0.006596	0.006088	0.000761	0.004059
EPS8L2	0.024917	0.009967	0.383721	0.946844	0.011628	0.01495	0.01495	0.026578	0.025747	0.016611	0.022425	0.006645	0.009136	0.024917	1.0	0.004983	0.003322	0.0	0.025747	0.033223	0.017442	0.018272	0.01412	0.001661	0.009136
ERAP2	0.619872	0.005128	0.67484	0.004167	0.005288	0.320513	0.632532	0.314423	0.037019	0.122436	0.607212	0.003365	1.0	0.01907	0.004968	0.002885	0.002083	0.117788	0.013942	0.016506	0.013462	0.089263	0.00625	0.0	0.004968
EREG	0.02017	0.02318	0.022295	0.213373	0.023711	0.103401	0.023534	0.409764	1.0	0.023003	0.026014	0.023003	0.019993	0.043545	0.020701	0.020347	0.018753	0.014857	0.033983	0.041774	0.070463	0.027607	0.025305	0.016097	0.027076
ERI2	0.052864	0.007452	0.010946	0.009548	1.0	0.011644	0.011178	0.016069	0.453191	0.007685	0.011644	0.533302	0.003959	0.030508	0.007918	0.162785	0.009781	0.0	0.020028	0.024918	0.023521	0.013274	0.010713	0.016302	0.011644
ERMAP	0.00609	0.010256	0.005449	0.004006	0.228526	0.007532	0.005128	0.022276	0.017949	0.00625	0.008333	1.0	0.002885	0.012981	0.004327	0.002404	0.001763	0.0	0.010096	0.013301	0.009615	0.007051	0.005769	0.001442	0.005449
ESPL1	1.0	0.002454	0.003792	0.002454	0.066305	0.003457	0.003624	0.006633	0.037723	0.003624	0.004962	0.26421	0.00212	0.006132	0.024685	0.003959	0.00914	0.448408	0.026858	0.008305	0.004627	0.00446	0.003624	0.003959	0.002454
EVL	0.081528	0.01131	0.041927	0.001022	0.001092	0.037135	0.339992	0.017616	0.033682	1.0	0.474545	0.0	0.990945	0.01663	0.001022	0.021457	0.004298	0.306909	0.042561	0.132826	0.001304	0.033295	0.070711	0.017651	0.008068
EXOSC7	0.000912	0.851134	0.013564	0.010943	0.020859	0.07922	0.0	0.096432	0.01516	0.013792	0.004673	0.011285	0.004331	0.029978	0.019606	0.01288	0.01573	0.012994	0.02918	0.033056	0.169611	0.022227	0.168357	1.0	0.286447
EXTL2	0.302907	0.004395	0.048343	0.003719	0.193374	0.004733	0.007437	0.04192	1.0	0.004395	0.108519	0.0	0.004395	0.025693	0.004057	0.042934	0.000338	0.005747	0.013861	0.016227	0.008114	0.076065	0.13455	0.037187	0.004057
EZR	0.242403	0.002648	0.275997	0.188598	0.004182	0.009757	1.0	0.08489	0.009618	0.224143	0.182186	0.002927	0.187483	0.024115	0.107471	0.0	0.006691	0.001115	0.0092	0.01157	0.006412	0.004739	0.004739	0.002788	0.004739
F2R	0.017974	0.050654	0.012255	0.013889	0.017974	0.026552	0.019608	0.031863	0.082925	0.02165	0.127451	0.017974	0.011438	1.0	0.018791	0.011846	0.010621	0.0	0.048203	0.068219	0.080882	0.602533	0.023284	0.002451	0.027778
F3	0.001333	0.053044	0.001177	1.0	0.002271	0.004719	0.003182	0.004016	0.004459	0.001515	0.002609	0.003156	0.000812	0.008914	0.004746	0.00412	0.004094	0.002088	0.007846	0.009096	0.005788	0.016677	0.045594	0.012457	0.010894
F5	0.015208	0.023579	0.01751	0.012279	0.009349	0.062083	0.010186	1.0	0.013116	0.013743	0.015836	0.011023	0.008721	0.023369	0.013116	0.011651	0.010186	0.007675	0.020858	0.02316	0.03446	0.016673	0.018766	0.01186	0.015208
FA2H	0.009487	0.007534	0.009043	0.007357	0.008244	0.009043	0.016498	0.010286	0.010286	0.008244	0.009132	0.007179	0.006824	0.011617	0.008511	0.006913	0.006381	0.005316	0.010818	0.014279	0.011794	0.009221	1.0	0.005759	0.009664
FABP3	0.049528	0.042673	0.041694	0.040714	0.042673	0.046101	0.045121	0.056384	0.058343	0.043163	0.052956	0.041694	0.037286	0.059812	0.041694	0.037286	0.035328	0.030431	0.059322	0.066178	1.0	0.050018	0.048549	0.0319	0.045611
FABP4	0.001019	1.0	0.000917	0.000806	0.02265	0.000908	0.000908	0.00113	0.002313	0.000908	0.001028	0.000787	0.00076	0.001194	0.000843	0.000741	0.000732	0.000612	0.001139	0.001305	0.002323	0.000972	0.000926	0.003747	0.000843
FADS3	0.003363	0.369413	0.010018	0.293751	0.095769	0.0	0.443253	0.017374	0.130727	0.016253	0.031316	0.079585	0.010228	0.144809	0.186353	0.204778	0.057797	0.045748	0.151815	1.0	0.058008	0.132268	0.091005	0.032927	0.041824
FAM114A1	0.005561	0.085783	0.004057	0.101577	0.004746	0.004872	0.003932	0.008507	0.006439	0.004433	0.006125	0.004245	0.003556	0.385362	0.020728	0.00531	0.004809	0.004684	0.008193	0.008507	0.012769	1.0	0.017908	0.044857	0.015777
FAM136A	0.571228	0.059649	0.18386	0.071579	0.362105	0.077895	0.06386	0.144561	0.265965	0.065965	0.30807	0.0	0.204912	0.046316	0.949474	0.139649	1.0	0.148772	0.195088	0.202807	0.186667	0.045614	0.045614	0.004912	0.030877
FAM171A1	0.002614	0.02767	0.00108	0.030966	0.002216	0.001534	0.00142	0.003693	0.009716	0.012045	0.00358	0.000795	0.025057	0.142955	0.007784	0.063807	0.0	0.019659	0.004432	0.005852	0.01017	0.206875	1.0	0.003409	0.013295
FAM208B	0.425619	0.024428	0.431256	0.047917	0.11901	0.04917	0.23896	0.209208	0.591293	0.523959	0.315691	0.002192	0.998121	0.080175	0.288443	0.587535	0.467272	0.077357	1.0	0.858127	0.017538	0.197307	0.0	0.65487	0.429064
FAM216A	0.333774	0.001201	0.003603	0.01153	0.017295	0.007447	0.01177	0.013212	0.153255	0.005285	0.007567	0.0	0.001681	0.016815	0.076988	0.055129	1.0	0.128994	0.381456	0.828729	0.007206	0.008888	0.012491	0.40908	0.450877
FAM46A	0.018293	0.522866	0.315041	0.040142	0.016768	0.670732	0.176829	0.833842	1.0	0.019309	0.696138	0.0	0.013211	0.035061	0.008638	0.008638	0.007114	0.001016	0.030996	0.036077	0.023374	0.094004	0.010671	0.02185	0.020833
FAM65B	0.006244	0.001093	0.344806	0.001093	0.001405	0.320534	0.815578	0.308359	0.036369	1.0	0.591274	0.00078	0.642707	0.002576	0.001171	0.000546	0.02435	0.0	0.004995	0.003668	0.002185	0.001951	0.001639	7.8e-05	0.001093
FAM86C1	0.315019	0.401473	0.221914	0.201963	0.195314	0.275117	0.235215	0.361571	0.374871	0.248516	0.288418	0.162062	0.175363	0.374871	0.208614	0.148761	1.0	0.082258	0.481276	0.448025	0.32832	0.281767	0.241865	0.108859	0.201963
FANCA	0.221816	0.004266	0.010969	0.004266	0.101158	0.035344	0.00975	0.027422	0.039001	0.00975	0.018891	0.008531	0.004266	0.015844	0.033516	1.0	0.301645	0.191956	0.803169	0.065814	0.00975	0.012188	0.007922	0.0	0.004875
FANCE	0.282344	0.113394	0.003044	0.083714	0.520548	0.011415	0.067732	0.032724	0.063927	0.01446	0.06621	0.0	0.003044	0.037291	0.006088	0.038813	0.0	0.000761	1.0	0.04414	0.023592	0.017504	0.010654	0.009132	0.025875
FANCI	0.434773	0.0	0.007428	0.005687	0.597261	0.002321	0.001625	0.012767	0.61409	0.003482	0.008705	0.20137	0.000812	0.040158	0.019615	0.122447	0.438138	1.0	0.796773	0.043988	0.016017	0.01091	0.004062	0.035399	0.028203
FANCL	0.697728	0.0	0.046537	0.007068	0.236925	0.008155	0.04284	0.017832	1.0	0.001631	0.013483	0.007937	0.003588	0.021746	0.097858	0.213439	0.144069	0.049146	0.246602	0.026204	0.028705	0.015331	0.167011	0.065239	0.011852
FASN	0.074672	1.0	0.000362	0.103272	0.003374	0.0	0.000114	0.000698	0.002482	0.000168	0.000577	7e-06	6.7e-05	0.000516	0.042403	0.068924	0.026212	0.059386	0.004534	0.098892	0.001516	0.001214	0.011329	0.004454	0.000818
FASTKD1	0.879779	0.0	0.370122	0.121009	0.610367	0.227828	0.119235	0.47162	0.855144	0.16082	0.157469	0.160229	0.200039	0.0203	0.012613	0.470635	1.0	0.148995	0.100709	0.792471	0.057942	0.005124	0.005321	0.044935	0.00473
FAT1	0.021755	0.167709	0.00561	1.0	0.008476	0.006337	0.008557	0.007225	0.008678	0.006982	0.006781	0.007911	0.004964	0.042825	0.077376	0.008678	0.008678	0.669828	0.012956	0.01445	0.012189	0.122179	0.132916	0.058405	0.019858
FAXDC2	0.004125	0.003094	0.003094	0.002063	0.033116	0.003208	0.002521	0.004698	0.0055	0.003438	0.004125	1.0	0.002177	0.005156	0.002292	0.001146	0.001146	0.0	0.005271	0.006646	0.004125	0.003781	0.020626	0.000802	0.002292
FBLN2	0.006616	1.0	0.006175	0.005236	0.005457	0.005788	0.005954	0.006892	0.006948	0.005954	0.006451	0.005181	0.005181	0.264031	0.005236	0.004849	0.004684	0.004297	0.006892	0.007776	0.006837	0.047531	0.007224	0.148465	0.014291
FBLN5	0.007317	1.0	0.004283	0.003034	0.002142	0.005533	0.003926	0.009281	0.008031	0.025344	0.007139	0.00357	0.005176	0.051401	0.003213	0.002677	0.002499	0.0	0.01517	0.017669	0.015706	0.058362	0.029984	0.033196	0.012315
FBN1	0.002081	0.272785	0.001334	0.000854	0.001174	0.001174	0.001067	0.002081	0.001974	0.001121	0.001814	0.000534	0.00064	0.282818	0.001014	0.000374	0.000534	0.0	0.002241	0.002935	0.001868	1.0	0.001334	0.018303	0.001121
FBP1	0.003362	0.001681	0.108819	0.001834	0.001987	1.0	0.002904	0.662387	0.011615	0.004127	0.059759	0.00107	0.001987	0.006419	0.002904	0.011157	0.000459	0.001376	0.004738	0.005961	0.003057	0.004127	0.003974	0.0	0.001528
FBXO2	0.005838	0.006308	0.004143	0.223708	0.010169	0.008097	0.024668	0.005555	0.006685	0.007438	0.009886	0.005367	0.015724	0.011016	0.134451	0.010828	0.00885	0.003013	0.018454	0.037755	0.005367	0.012428	1.0	0.0	0.013464
FCER1A	0.003862	0.003097	1.0	0.002951	0.003133	0.235646	0.00357	0.453986	0.553009	0.003279	0.003716	0.002951	0.002733	0.006048	0.003206	0.002733	0.00266	0.002077	0.004736	0.005756	0.005866	0.003716	0.003534	0.002295	0.003315
FCER1G	0.0	0.004356	0.696584	0.001941	0.017036	1.0	0.001423	0.692616	0.016864	0.004787	0.59868	0.003752	0.003968	0.00565	0.003795	0.00276	0.002933	0.001596	0.007116	0.007548	0.008626	0.003192	0.020271	0.002588	0.005521
FCER2	1.0	0.005376	0.00731	0.005376	0.006021	0.006128	0.887385	0.008815	0.00774	0.007095	0.006881	0.005376	0.005591	0.009245	0.005699	0.004624	0.004409	0.003334	0.008492	0.484635	0.007955	0.007095	0.006128	0.003549	0.005484
FCGR1A	0.015121	0.01125	0.038228	0.010887	0.011733	0.628962	0.012338	1.0	0.024315	0.012822	0.016573	0.011129	0.010524	0.015121	0.01125	0.01004	0.009677	0.008588	0.015121	0.016694	0.014758	0.013306	0.012338	0.009314	0.013064
FCGR1B	0.012636	0.009581	0.011278	0.009411	0.00992	0.587028	0.010599	1.0	0.012975	0.010769	0.012127	0.009071	0.009241	0.012975	0.00975	0.008732	0.008223	0.007374	0.012975	0.014333	0.011448	0.011278	0.014503	0.007883	0.009581
FCGR2A	0.004335	0.002687	0.066887	0.002155	0.003378	1.0	0.004016	0.419643	0.004601	0.002208	0.014761	0.003538	0.00141	0.010878	0.002421	0.08811	0.001463	0.000559	0.006038	0.007899	0.006623	0.003697	0.01008	0.000984	0.003591
FCGR2B	0.761342	0.005198	0.45156	0.007089	0.015123	0.030955	1.0	0.01465	0.011342	0.00638	0.018195	0.003072	0.003308	0.015832	0.004017	0.003308	0.034972	0.0	0.088847	0.04655	0.028119	0.009924	0.00827	0.001654	0.007561
FCGR3A	0.000885	0.000469	0.005837	0.000469	0.000541	0.119943	0.000632	0.007807	0.000939	0.000668	1.0	0.000415	0.005223	0.001011	0.000523	0.000324	0.000306	0.000125	0.001011	0.00121	0.0013	0.00074	0.000632	0.000216	0.000541
FCGR3B	0.001482	0.001066	0.006431	0.001066	0.001139	0.120469	0.001229	0.0084	0.001536	0.001265	1.0	0.001012	0.005817	0.001608	0.001121	0.000922	0.000904	0.000723	0.001608	0.001807	0.001897	0.001337	0.001229	0.000814	0.001139
FCHSD2	0.098869	0.0009	1.0	0.000771	0.011057	0.073284	0.692723	0.128696	0.275906	0.035099	0.04217	0.001029	0.019414	0.004886	0.002443	0.0	0.001157	0.021471	0.050527	0.006043	0.003471	0.002828	0.028028	0.032013	0.0018
FCN1	0.000266	0.00016	0.168187	0.000154	0.009326	0.795268	0.000255	1.0	0.000727	0.000219	0.004335	0.001052	0.000142	0.000349	0.000172	0.000113	0.000107	5.4e-05	0.000331	0.000408	0.000325	0.000231	0.000207	6.6e-05	0.00016
FCRL2	0.01244	0.0099	0.035643	0.0099	0.010131	0.010824	1.0	0.013132	0.012902	0.010708	0.01244	0.009438	0.009785	0.01394	0.010016	0.008977	0.052381	0.008053	0.092206	0.057114	0.012209	0.011401	0.010708	0.008169	0.0099
FECH	0.003881	0.001524	0.007484	0.001455	0.259927	0.00201	0.00201	0.003603	0.006167	0.002148	0.003465	1.0	0.001386	0.00492	0.001732	0.00097	0.000762	6.9e-05	0.003881	0.005474	0.003534	0.002703	0.002148	0.0	0.001663
FEN1	0.570857	0.000102	0.056306	0.014755	1.0	0.001933	0.010651	0.030765	0.480225	0.000916	0.046673	0.420596	0.0	0.020284	0.093345	0.053422	0.059324	0.087409	0.106607	0.006343	0.00173	0.003799	0.001764	0.013805	0.000644
FEZ1	0.000176	0.011009	0.000319	0.096946	0.000604	0.000187	0.000165	0.000593	0.000396	3.3e-05	0.014788	0.000132	0.00011	0.015216	0.00022	0.004483	6.6e-05	0.0	0.00056	0.000703	0.000461	0.095342	1.0	0.018765	0.004043
FGFR2	0.00704	0.009687	0.003314	0.030668	0.005079	0.00802	0.004785	0.007628	0.009295	0.008707	0.006354	0.003118	0.00655	0.014589	0.007138	0.008118	0.007236	0.006354	0.019393	0.018903	0.018805	0.008707	1.0	0.013707	0.009589
FGL2	0.000774	0.000558	0.226552	0.000468	0.005702	1.0	0.00295	0.865551	0.004965	0.000756	0.157348	0.000774	0.000432	0.001709	0.000558	0.000234	0.000306	0.0	0.001259	0.001763	0.001655	0.000881	0.002141	0.000252	0.000648
FGR	0.125406	0.000472	0.206622	0.000528	0.005305	1.0	0.207538	0.895564	0.004444	0.006916	0.539066	0.000583	0.05644	0.001333	0.000639	0.000361	0.294809	0.0	0.039997	0.885371	0.00175	0.001028	0.000861	0.000222	0.000639
FHL1	0.0042	0.295067	0.01367	0.020835	0.0014	0.0028	0.005271	0.006423	0.026929	0.001153	0.001729	0.000824	0.0	0.089434	0.0196	0.008482	0.014659	0.013341	0.017212	0.026682	1.0	0.026353	0.023717	0.087293	0.048588
FHL3	0.034457	0.039589	0.018329	0.010997	0.015396	0.101906	0.016862	0.063783	0.038856	0.017595	0.107038	0.008798	0.010264	0.032991	0.01393	0.232405	0.004399	0.0	0.043988	0.045455	1.0	0.085777	0.021261	0.002199	0.013197
FKBP9	0.012259	1.0	0.009989	0.279717	0.019447	0.010872	0.010367	0.012763	0.018438	0.010367	0.01125	0.00835	0.00898	0.306955	0.139746	0.036344	0.009106	0.007972	0.022473	0.02096	0.018438	0.957126	0.123857	0.056142	0.021969
FLT3	0.02476	0.016838	1.0	0.016421	0.017255	0.019756	0.019756	0.028095	0.987909	0.020173	0.02476	0.014753	0.014753	0.026428	0.016838	0.013502	0.012668	0.00975	0.026845	0.031431	0.022675	0.021841	0.019756	0.011001	0.016421
FLT3LG	0.009305	0.003722	0.011373	0.003515	0.004136	0.005376	0.005376	0.009926	0.009512	1.0	0.008478	0.002895	0.81493	0.010753	0.003929	0.001861	0.001654	0.0	0.009719	0.012614	0.007858	0.006617	0.005376	0.000414	0.003722
FN1	4.8e-05	0.940277	3.2e-05	0.273639	0.004385	8e-06	4e-05	0.000147	7.6e-05	7.6e-05	0.000112	8.4e-05	0.0	0.785817	0.013294	0.000889	8e-05	0.000375	0.000634	0.000865	0.000937	1.0	0.046448	0.026943	0.011269
FNIP1	0.140547	0.006445	0.107983	0.016848	0.103234	0.040027	0.273745	0.149028	0.084351	1.0	0.247286	0.15536	0.96427	0.026232	0.003957	0.00147	0.002601	0.0	0.013455	0.017639	0.081185	0.00882	0.004975	0.005654	0.00701
FOLR3	0.02506	0.029245	0.026664	0.091177	0.025339	1.0	0.026385	0.075554	0.032941	0.024502	0.01146	0.023875	0.022131	0.031965	0.025758	0.02785	0.02234	0.025967	0.03315	0.036707	0.054841	0.028966	0.029105	0.019202	0.027571
FOS	0.000231	9e-05	0.427091	0.000456	0.061499	0.563877	0.034886	1.0	0.252513	0.060342	0.111588	0.021567	0.02777	0.000251	0.052409	0.000193	0.000225	0.0	0.000212	0.000283	0.000321	0.000161	0.0523	0.051002	0.001183
FOSB	0.000269	9e-05	0.118758	3e-05	0.096932	0.071223	0.000516	1.0	0.227999	0.002806	0.006165	0.001422	0.001339	0.000374	0.014037	2.2e-05	3.7e-05	0.0	0.000374	0.000426	0.000359	0.00015	0.0052	0.010071	0.000112
FOSL1	0.016629	0.027755	0.013185	0.241278	0.011595	0.01186	0.012655	0.081268	0.017688	0.012125	0.014774	0.008416	0.008946	0.036497	1.0	0.019013	0.007092	0.005237	0.019013	0.024046	0.054512	0.062194	0.016099	0.005237	0.024841
FRAT1	0.004517	0.0	0.02648	0.002804	0.030685	0.856386	0.093458	1.0	0.017134	0.045016	0.080841	0.004206	0.084735	0.008723	0.005607	0.003583	0.003271	0.010748	0.009657	0.011994	0.002804	0.003738	0.006231	0.002648	0.000156
FRAT2	0.004977	0.001947	0.034945	0.002056	0.248404	0.857838	0.002921	1.0	0.012334	0.003246	0.105485	0.006491	0.001731	0.004977	0.001839	0.000974	0.000433	0.0	0.005085	0.006275	0.003462	0.00357	0.002813	0.000757	0.001839
FSCN3	0.005817	0.002133	0.004072	0.005236	0.004654	0.00349	0.00349	0.006399	0.006205	0.003878	0.005042	0.001745	0.002133	0.00543	0.002327	0.001163	0.000776	0.0	0.006205	0.00795	0.018422	0.004266	0.003296	1.0	0.560403
FSTL1	0.002536	0.978101	0.000616	0.063391	0.014951	0.000487	0.00149	0.0	0.003718	0.001268	0.001812	0.000996	0.000989	0.789382	0.00356	0.002493	0.001755	0.008532	0.007636	0.006003	0.015473	1.0	0.027644	0.061063	0.019027
FUT7	0.018056	0.007001	1.0	0.007503	0.007503	0.010016	0.010518	0.057254	0.024589	0.011523	0.015544	0.005493	0.007001	0.018056	0.007503	0.004488	0.00298	0.00097	0.018056	0.022077	0.012528	0.013031	0.010016	0.002478	0.007503
